product_id,category,brand,season,size,color,original_price,markdown_percentage,current_price,purchase_date,stock_quantity,customer_rating,is_returned,return_reason,month,year,demand_level,recommended_quantity,prompt,response
FB000071,Shoes,Ann Taylor,Winter,XL,White,69.82,0.0,69.82,2025-08-06,46,3.0,True,Wrong Item,8,2025,Low Demand,51,"Season: Winter, Category: Shoes, Brand: Ann Taylor, Color: White, Price: 69.82, Rating: 3.0, Markdown: 0.0%, Demand: Low Demand","Recommend stocking 51 units of Shoes (Ann Taylor, White) for Winter season. Current demand is Low Demand with a customer rating of 3.0/5."
FB000072,Outerwear,Mango,Summer,XXL,Red,199.39,7.4,184.64,2025-08-06,49,3.0,False,No Return,8,2025,Low Demand,54,"Season: Summer, Category: Outerwear, Brand: Mango, Color: Red, Price: 184.64, Rating: 3.0, Markdown: 7.4%, Demand: Low Demand","Recommend stocking 54 units of Outerwear (Mango, Red) for Summer season. Current demand is Low Demand with a customer rating of 3.0/5."
FB000073,Outerwear,Banana Republic,Summer,M,White,222.09,55.2,99.5,2025-08-06,21,4.5,False,No Return,8,2025,Medium Demand,36,"Season: Summer, Category: Outerwear, Brand: Banana Republic, Color: White, Price: 99.50, Rating: 4.5, Markdown: 55.2%, Demand: Medium Demand","Recommend stocking 36 units of Outerwear (Banana Republic, White) for Summer season. Current demand is Medium Demand with a customer rating of 4.5/5."
FB000074,Tops,Mango,Fall,XS,Red,112.86,0.0,112.86,2025-08-06,8,2.9,False,No Return,8,2025,High Demand,38,"Season: Fall, Category: Tops, Brand: Mango, Color: Red, Price: 112.86, Rating: 2.9, Markdown: 0.0%, Demand: High Demand","Recommend stocking 38 units of Tops (Mango, Red) for Fall season. Current demand is High Demand with a customer rating of 2.9/5."
FB000075,Dresses,Mango,Spring,XS,Green,100.96,0.0,100.96,2025-05-10,32,3.3,False,No Return,5,2025,Low Demand,37,"Season: Spring, Category: Dresses, Brand: Mango, Color: Green, Price: 100.96, Rating: 3.3, Markdown: 0.0%, Demand: Low Demand","Recommend stocking 37 units of Dresses (Mango, Green) for Spring season. Current demand is Low Demand with a customer rating of 3.3/5."
FB000076,Outerwear,Gap,Spring,XL,Green,243.56,48.0,126.65,2024-10-14,22,4.4,True,Changed Mind,10,2024,Medium Demand,37,"Season: Spring, Category: Outerwear, Brand: Gap, Color: Green, Price: 126.65, Rating: 4.4, Markdown: 48.0%, Demand: Medium Demand","Recommend stocking 37 units of Outerwear (Gap, Green) for Spring season. Current demand is Medium Demand with a customer rating of 4.4/5."
FB000077,Dresses,Mango,Spring,XXL,Red,153.32,0.0,153.32,2024-09-13,43,2.9,False,No Return,9,2024,Low Demand,48,"Season: Spring, Category: Dresses, Brand: Mango, Color: Red, Price: 153.32, Rating: 2.9, Markdown: 0.0%, Demand: Low Demand","Recommend stocking 48 units of Dresses (Mango, Red) for Spring season. Current demand is Low Demand with a customer rating of 2.9/5."
FB000078,Accessories,Uniqlo,Fall,Unknown,Purple,42.95,22.5,33.29,2025-08-06,7,1.9,True,Size Issue,8,2025,High Demand,37,"Season: Fall, Category: Accessories, Brand: Uniqlo, Color: Purple, Price: 33.29, Rating: 1.9, Markdown: 22.5%, Demand: High Demand","Recommend stocking 37 units of Accessories (Uniqlo, Purple) for Fall season. Current demand is High Demand with a customer rating of 1.9/5."
FB000079,Tops,H&M,Summer,S,Green,30.79,0.0,30.79,2025-08-06,36,3.4,False,No Return,8,2025,Low Demand,41,"Season: Summer, Category: Tops, Brand: H&M, Color: Green, Price: 30.79, Rating: 3.4, Markdown: 0.0%, Demand: Low Demand","Recommend stocking 41 units of Tops (H&M, Green) for Summer season. Current demand is Low Demand with a customer rating of 3.4/5."
FB000080,Accessories,Uniqlo,Fall,Unknown,Brown,59.85,0.0,59.85,2025-08-06,38,4.0,False,No Return,8,2025,Low Demand,43,"Season: Fall, Category: Accessories, Brand: Uniqlo, Color: Brown, Price: 59.85, Rating: 4.0, Markdown: 0.0%, Demand: Low Demand","Recommend stocking 43 units of Accessories (Uniqlo, Brown) for Fall season. Current demand is Low Demand with a customer rating of 4.0/5."
FB000081,Tops,Banana Republic,Spring,S,Navy,78.16,19.1,63.23,2025-07-25,23,3.0,False,No Return,7,2025,Medium Demand,38,"Season: Spring, Category: Tops, Brand: Banana Republic, Color: Navy, Price: 63.23, Rating: 3.0, Markdown: 19.1%, Demand: Medium Demand","Recommend stocking 38 units of Tops (Banana Republic, Navy) for Spring season. Current demand is Medium Demand with a customer rating of 3.0/5."
FB000082,Tops,Ann Taylor,Fall,M,White,113.17,19.1,91.55,2025-08-06,15,4.9,False,No Return,8,2025,Medium Demand,30,"Season: Fall, Category: Tops, Brand: Ann Taylor, Color: White, Price: 91.55, Rating: 4.9, Markdown: 19.1%, Demand: Medium Demand","Recommend stocking 30 units of Tops (Ann Taylor, White) for Fall season. Current demand is Medium Demand with a customer rating of 4.9/5."
FB000083,Dresses,Ann Taylor,Winter,S,Blue,174.13,0.0,174.13,2025-08-06,34,3.7,False,No Return,8,2025,Low Demand,39,"Season: Winter, Category: Dresses, Brand: Ann Taylor, Color: Blue, Price: 174.13, Rating: 3.7, Markdown: 0.0%, Demand: Low Demand","Recommend stocking 39 units of Dresses (Ann Taylor, Blue) for Winter season. Current demand is Low Demand with a customer rating of 3.7/5."
FB000084,Shoes,Zara,Summer,XS,Purple,191.96,0.0,191.96,2025-08-06,50,3.0,False,No Return,8,2025,Low Demand,55,"Season: Summer, Category: Shoes, Brand: Zara, Color: Purple, Price: 191.96, Rating: 3.0, Markdown: 0.0%, Demand: Low Demand","Recommend stocking 55 units of Shoes (Zara, Purple) for Summer season. Current demand is Low Demand with a customer rating of 3.0/5."
FB000085,Outerwear,Ann Taylor,Spring,XL,Beige,222.55,22.6,172.25,2025-02-10,50,3.0,False,No Return,2,2025,Low Demand,55,"Season: Spring, Category: Outerwear, Brand: Ann Taylor, Color: Beige, Price: 172.25, Rating: 3.0, Markdown: 22.6%, Demand: Low Demand","Recommend stocking 55 units of Outerwear (Ann Taylor, Beige) for Spring season. Current demand is Low Demand with a customer rating of 3.0/5."
FB000086,Bottoms,Forever21,Winter,XS,Black,37.85,11.9,33.35,2025-08-06,45,3.4,True,Changed Mind,8,2025,Low Demand,50,"Season: Winter, Category: Bottoms, Brand: Forever21, Color: Black, Price: 33.35, Rating: 3.4, Markdown: 11.9%, Demand: Low Demand","Recommend stocking 50 units of Bottoms (Forever21, Black) for Winter season. Current demand is Low Demand with a customer rating of 3.4/5."
FB000087,Outerwear,Uniqlo,Summer,M,Gray,241.09,0.0,241.09,2025-08-06,26,3.0,False,No Return,8,2025,Medium Demand,41,"Season: Summer, Category: Outerwear, Brand: Uniqlo, Color: Gray, Price: 241.09, Rating: 3.0, Markdown: 0.0%, Demand: Medium Demand","Recommend stocking 41 units of Outerwear (Uniqlo, Gray) for Summer season. Current demand is Medium Demand with a customer rating of 3.0/5."
FB000088,Dresses,Banana Republic,Spring,S,Navy,136.97,0.0,136.97,2024-10-25,17,4.4,True,Quality Issue,10,2024,Medium Demand,32,"Season: Spring, Category: Dresses, Brand: Banana Republic, Color: Navy, Price: 136.97, Rating: 4.4, Markdown: 0.0%, Demand: Medium Demand","Recommend stocking 32 units of Dresses (Banana Republic, Navy) for Spring season. Current demand is Medium Demand with a customer rating of 4.4/5."
FB000089,Shoes,H&M,Spring,M,Blue,113.79,55.3,50.86,2024-12-29,47,4.1,False,No Return,12,2024,Low Demand,52,"Season: Spring, Category: Shoes, Brand: H&M, Color: Blue, Price: 50.86, Rating: 4.1, Markdown: 55.3%, Demand: Low Demand","Recommend stocking 52 units of Shoes (H&M, Blue) for Spring season. Current demand is Low Demand with a customer rating of 4.1/5."
FB000090,Bottoms,H&M,Summer,XXL,White,93.23,40.0,55.94,2025-08-06,46,1.9,False,No Return,8,2025,Low Demand,51,"Season: Summer, Category: Bottoms, Brand: H&M, Color: White, Price: 55.94, Rating: 1.9, Markdown: 40.0%, Demand: Low Demand","Recommend stocking 51 units of Bottoms (H&M, White) for Summer season. Current demand is Low Demand with a customer rating of 1.9/5."
FB000091,Shoes,Uniqlo,Spring,S,Navy,106.24,6.4,99.44,2024-09-09,50,1.5,False,No Return,9,2024,Low Demand,55,"Season: Spring, Category: Shoes, Brand: Uniqlo, Color: Navy, Price: 99.44, Rating: 1.5, Markdown: 6.4%, Demand: Low Demand","Recommend stocking 55 units of Shoes (Uniqlo, Navy) for Spring season. Current demand is Low Demand with a customer rating of 1.5/5."
FB000092,Accessories,Zara,Winter,Unknown,Brown,30.95,0.0,30.95,2025-08-06,27,3.1,True,Changed Mind,8,2025,Medium Demand,42,"Season: Winter, Category: Accessories, Brand: Zara, Color: Brown, Price: 30.95, Rating: 3.1, Markdown: 0.0%, Demand: Medium Demand","Recommend stocking 42 units of Accessories (Zara, Brown) for Winter season. Current demand is Medium Demand with a customer rating of 3.1/5."
FB000093,Shoes,Zara,Summer,S,Black,76.92,49.5,38.84,2025-08-06,7,1.1,False,No Return,8,2025,High Demand,37,"Season: Summer, Category: Shoes, Brand: Zara, Color: Black, Price: 38.84, Rating: 1.1, Markdown: 49.5%, Demand: High Demand","Recommend stocking 37 units of Shoes (Zara, Black) for Summer season. Current demand is High Demand with a customer rating of 1.1/5."
FB000094,Bottoms,H&M,Fall,XS,Beige,80.64,0.0,80.64,2025-08-06,26,3.0,False,No Return,8,2025,Medium Demand,41,"Season: Fall, Category: Bottoms, Brand: H&M, Color: Beige, Price: 80.64, Rating: 3.0, Markdown: 0.0%, Demand: Medium Demand","Recommend stocking 41 units of Bottoms (H&M, Beige) for Fall season. Current demand is Medium Demand with a customer rating of 3.0/5."
FB000095,Bottoms,Zara,Fall,XS,Beige,32.46,52.4,15.45,2025-08-06,14,3.9,False,No Return,8,2025,Medium Demand,29,"Season: Fall, Category: Bottoms, Brand: Zara, Color: Beige, Price: 15.45, Rating: 3.9, Markdown: 52.4%, Demand: Medium Demand","Recommend stocking 29 units of Bottoms (Zara, Beige) for Fall season. Current demand is Medium Demand with a customer rating of 3.9/5."
FB000096,Accessories,Gap,Summer,Unknown,Black,54.79,0.0,54.79,2025-08-06,12,4.5,False,No Return,8,2025,Medium Demand,27,"Season: Summer, Category: Accessories, Brand: Gap, Color: Black, Price: 54.79, Rating: 4.5, Markdown: 0.0%, Demand: Medium Demand","Recommend stocking 27 units of Accessories (Gap, Black) for Summer season. Current demand is Medium Demand with a customer rating of 4.5/5."
FB000097,Bottoms,H&M,Winter,M,Pink,71.14,56.4,31.02,2025-08-06,12,3.4,False,No Return,8,2025,Medium Demand,27,"Season: Winter, Category: Bottoms, Brand: H&M, Color: Pink, Price: 31.02, Rating: 3.4, Markdown: 56.4%, Demand: Medium Demand","Recommend stocking 27 units of Bottoms (H&M, Pink) for Winter season. Current demand is Medium Demand with a customer rating of 3.4/5."
FB000098,Bottoms,Ann Taylor,Summer,XXL,Navy,57.85,0.0,57.85,2025-08-06,36,3.5,False,No Return,8,2025,Low Demand,41,"Season: Summer, Category: Bottoms, Brand: Ann Taylor, Color: Navy, Price: 57.85, Rating: 3.5, Markdown: 0.0%, Demand: Low Demand","Recommend stocking 41 units of Bottoms (Ann Taylor, Navy) for Summer season. Current demand is Low Demand with a customer rating of 3.5/5."
FB000099,Bottoms,Zara,Summer,XS,Green,33.37,3.0,32.37,2025-08-06,40,1.3,False,No Return,8,2025,Low Demand,45,"Season: Summer, Category: Bottoms, Brand: Zara, Color: Green, Price: 32.37, Rating: 1.3, Markdown: 3.0%, Demand: Low Demand","Recommend stocking 45 units of Bottoms (Zara, Green) for Summer season. Current demand is Low Demand with a customer rating of 1.3/5."
FB000100,Tops,Gap,Summer,L,Black,91.83,0.0,91.83,2025-08-06,39,4.9,False,No Return,8,2025,Low Demand,44,"Season: Summer, Category: Tops, Brand: Gap, Color: Black, Price: 91.83, Rating: 4.9, Markdown: 0.0%, Demand: Low Demand","Recommend stocking 44 units of Tops (Gap, Black) for Summer season. Current demand is Low Demand with a customer rating of 4.9/5."
FB000101,Bottoms,Zara,Fall,L,White,60.12,19.5,48.4,2025-08-06,42,1.0,False,No Return,8,2025,Low Demand,47,"Season: Fall, Category: Bottoms, Brand: Zara, Color: White, Price: 48.40, Rating: 1.0, Markdown: 19.5%, Demand: Low Demand","Recommend stocking 47 units of Bottoms (Zara, White) for Fall season. Current demand is Low Demand with a customer rating of 1.0/5."
FB000102,Dresses,Banana Republic,Winter,S,White,163.5,0.0,163.5,2025-08-06,34,4.9,False,No Return,8,2025,Low Demand,39,"Season: Winter, Category: Dresses, Brand: Banana Republic, Color: White, Price: 163.50, Rating: 4.9, Markdown: 0.0%, Demand: Low Demand","Recommend stocking 39 units of Dresses (Banana Republic, White) for Winter season. Current demand is Low Demand with a customer rating of 4.9/5."
FB000103,Dresses,Uniqlo,Spring,S,Beige,126.37,0.0,126.37,2024-11-08,25,1.8,False,No Return,11,2024,Medium Demand,40,"Season: Spring, Category: Dresses, Brand: Uniqlo, Color: Beige, Price: 126.37, Rating: 1.8, Markdown: 0.0%, Demand: Medium Demand","Recommend stocking 40 units of Dresses (Uniqlo, Beige) for Spring season. Current demand is Medium Demand with a customer rating of 1.8/5."
FB000104,Bottoms,Uniqlo,Winter,L,Navy,50.01,58.2,20.9,2025-08-06,32,4.8,False,No Return,8,2025,Low Demand,37,"Season: Winter, Category: Bottoms, Brand: Uniqlo, Color: Navy, Price: 20.90, Rating: 4.8, Markdown: 58.2%, Demand: Low Demand","Recommend stocking 37 units of Bottoms (Uniqlo, Navy) for Winter season. Current demand is Low Demand with a customer rating of 4.8/5."
FB000105,Shoes,H&M,Winter,S,Red,84.31,0.0,84.31,2025-08-06,10,3.9,False,No Return,8,2025,High Demand,40,"Season: Winter, Category: Shoes, Brand: H&M, Color: Red, Price: 84.31, Rating: 3.9, Markdown: 0.0%, Demand: High Demand","Recommend stocking 40 units of Shoes (H&M, Red) for Winter season. Current demand is High Demand with a customer rating of 3.9/5."
FB000106,Bottoms,Banana Republic,Spring,XL,Beige,100.98,0.0,100.98,2025-06-17,21,2.8,False,No Return,6,2025,Medium Demand,36,"Season: Spring, Category: Bottoms, Brand: Banana Republic, Color: Beige, Price: 100.98, Rating: 2.8, Markdown: 0.0%, Demand: Medium Demand","Recommend stocking 36 units of Bottoms (Banana Republic, Beige) for Spring season. Current demand is Medium Demand with a customer rating of 2.8/5."
FB000107,Bottoms,Banana Republic,Summer,M,Beige,38.02,0.0,38.02,2025-08-06,44,4.7,False,No Return,8,2025,Low Demand,49,"Season: Summer, Category: Bottoms, Brand: Banana Republic, Color: Beige, Price: 38.02, Rating: 4.7, Markdown: 0.0%, Demand: Low Demand","Recommend stocking 49 units of Bottoms (Banana Republic, Beige) for Summer season. Current demand is Low Demand with a customer rating of 4.7/5."
FB000108,Bottoms,H&M,Fall,XL,Blue,63.85,0.0,63.85,2025-08-06,41,3.0,False,No Return,8,2025,Low Demand,46,"Season: Fall, Category: Bottoms, Brand: H&M, Color: Blue, Price: 63.85, Rating: 3.0, Markdown: 0.0%, Demand: Low Demand","Recommend stocking 46 units of Bottoms (H&M, Blue) for Fall season. Current demand is Low Demand with a customer rating of 3.0/5."
FB000109,Shoes,H&M,Fall,XS,Navy,183.15,0.0,183.15,2025-08-06,23,4.1,False,No Return,8,2025,Medium Demand,38,"Season: Fall, Category: Shoes, Brand: H&M, Color: Navy, Price: 183.15, Rating: 4.1, Markdown: 0.0%, Demand: Medium Demand","Recommend stocking 38 units of Shoes (H&M, Navy) for Fall season. Current demand is Medium Demand with a customer rating of 4.1/5."
FB000110,Dresses,Zara,Winter,S,Gray,91.0,59.5,36.86,2025-08-06,5,3.9,False,No Return,8,2025,High Demand,35,"Season: Winter, Category: Dresses, Brand: Zara, Color: Gray, Price: 36.86, Rating: 3.9, Markdown: 59.5%, Demand: High Demand","Recommend stocking 35 units of Dresses (Zara, Gray) for Winter season. Current demand is High Demand with a customer rating of 3.9/5."
FB000111,Outerwear,Uniqlo,Spring,L,Black,92.83,0.0,92.83,2025-07-20,9,1.2,False,No Return,7,2025,High Demand,39,"Season: Spring, Category: Outerwear, Brand: Uniqlo, Color: Black, Price: 92.83, Rating: 1.2, Markdown: 0.0%, Demand: High Demand","Recommend stocking 39 units of Outerwear (Uniqlo, Black) for Spring season. Current demand is High Demand with a customer rating of 1.2/5."
FB000112,Accessories,Banana Republic,Winter,Unknown,Brown,34.45,0.0,34.45,2025-08-06,4,4.5,False,No Return,8,2025,High Demand,34,"Season: Winter, Category: Accessories, Brand: Banana Republic, Color: Brown, Price: 34.45, Rating: 4.5, Markdown: 0.0%, Demand: High Demand","Recommend stocking 34 units of Accessories (Banana Republic, Brown) for Winter season. Current demand is High Demand with a customer rating of 4.5/5."
FB000113,Dresses,H&M,Fall,S,Purple,128.15,50.0,64.08,2025-08-06,28,3.2,False,No Return,8,2025,Medium Demand,43,"Season: Fall, Category: Dresses, Brand: H&M, Color: Purple, Price: 64.08, Rating: 3.2, Markdown: 50.0%, Demand: Medium Demand","Recommend stocking 43 units of Dresses (H&M, Purple) for Fall season. Current demand is Medium Demand with a customer rating of 3.2/5."
FB000114,Tops,Mango,Summer,XXL,Red,99.62,33.8,65.95,2025-08-06,27,2.1,False,No Return,8,2025,Medium Demand,42,"Season: Summer, Category: Tops, Brand: Mango, Color: Red, Price: 65.95, Rating: 2.1, Markdown: 33.8%, Demand: Medium Demand","Recommend stocking 42 units of Tops (Mango, Red) for Summer season. Current demand is Medium Demand with a customer rating of 2.1/5."
FB000115,Bottoms,Forever21,Winter,S,Pink,87.39,25.5,65.11,2025-08-06,8,2.3,False,No Return,8,2025,High Demand,38,"Season: Winter, Category: Bottoms, Brand: Forever21, Color: Pink, Price: 65.11, Rating: 2.3, Markdown: 25.5%, Demand: High Demand","Recommend stocking 38 units of Bottoms (Forever21, Pink) for Winter season. Current demand is High Demand with a customer rating of 2.3/5."
FB000116,Tops,Zara,Spring,XXL,Brown,49.67,0.0,49.67,2024-09-06,37,2.3,False,No Return,9,2024,Low Demand,42,"Season: Spring, Category: Tops, Brand: Zara, Color: Brown, Price: 49.67, Rating: 2.3, Markdown: 0.0%, Demand: Low Demand","Recommend stocking 42 units of Tops (Zara, Brown) for Spring season. Current demand is Low Demand with a customer rating of 2.3/5."
FB000117,Accessories,Uniqlo,Fall,Unknown,Brown,72.04,0.0,72.04,2025-08-06,48,3.0,True,Wrong Item,8,2025,Low Demand,53,"Season: Fall, Category: Accessories, Brand: Uniqlo, Color: Brown, Price: 72.04, Rating: 3.0, Markdown: 0.0%, Demand: Low Demand","Recommend stocking 53 units of Accessories (Uniqlo, Brown) for Fall season. Current demand is Low Demand with a customer rating of 3.0/5."
